path,label,hand_group,reason
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\400.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\405.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4055.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4080.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4105.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4110.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4160.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4195.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\420.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4205.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4210.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4215.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4220.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4250.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4270.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\430.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4300.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4305.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4310.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4315.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4320.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4370.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4400.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4410.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4415.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4420.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4425.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4430.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4445.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4465.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4475.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4485.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4495.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\450.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4500.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4505.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4530.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4540.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4545.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\455.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4555.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4565.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4585.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4590.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4595.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\460.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4600.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4635.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4645.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\465.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4650.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4675.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4680.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4685.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4690.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4695.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\470.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4725.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4735.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4745.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4755.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4765.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4770.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4775.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4795.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\480.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4800.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4805.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4810.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4815.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4820.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4840.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4845.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4850.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4855.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4860.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4865.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4875.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4885.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4895.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\490.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4900.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4915.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4930.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4935.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4940.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4945.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4950.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4980.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\4990.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\500.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\505.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\510.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\515.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\525.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\535.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\545.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\560.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\565.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\570.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\585.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\590.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\595.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\60.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\610.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\615.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\620.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\625.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\630.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\640.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\645.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\665.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\670.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\675.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\680.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\695.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\700.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\705.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\715.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\725.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\730.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\735.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\745.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\75.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\755.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\760.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\775.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\780.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\785.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\790.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\795.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\810.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\815.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\825.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\830.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\835.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\840.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\855.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\880.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\885.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\890.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\895.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\905.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\920.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\935.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\940.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\945.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\95.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\950.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\955.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\975.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\980.png,F,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\F\995.png,F,two_hand,no_hands
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1035.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1100.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1105.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1140.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1180.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1190.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1195.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1215.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1265.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1295.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
C:\Users\singh\Desktop\a2 i&v\edited code files\data\raw\BSL_Dataset\2_HAND_DATASET\G\1355.png,G,two_hand,"wrong_hand_count (detected 1, expected 2)"
